"","x"
"21349",23.600071721606
"21350",23.5997432364282
"21351",23.5994338153625
"21352",23.5991142282285
"21353",23.5987559109332
"21354",23.5983319616527
"21355",23.597818137013
"21356",23.5971938482708
"21357",23.5964431574951
"21358",23.595555773651
"21359",23.59452797331
"21360",23.5933627765668
"21361",23.5920691564245
"21362",23.5906610625147
"21363",23.5891564430224
"21364",23.5875762666106
"21365",23.5859435443453
"21366",23.5842823516199
"21367",23.5826168500802
"21368",23.5809703095488
"21369",23.5793641299503
"21370",23.5778168632357
"21371",23.5763432353072
"21372",23.5749531679428
"21373",23.5736508007288
"21374",23.5724335605398
"21375",23.5712919119569
"21376",23.5702102684125
"21377",23.5691682056107
"21378",23.5681416805635
"21379",23.5671042506268
"21380",23.5660282925364
"21381",23.5648862214438
"21382",23.5636517099525
"21383",23.5623009071538
"21384",23.5608136576627
"21385",23.5591747206542
"21386",23.5573749888991
"21387",23.5554127078002
"21388",23.5532946944277
"21389",23.5510375223651
"21390",23.5486679707065
"21391",23.5462218176921
"21392",23.543742057225
"21393",23.5412770972236
"21394",23.5388789579733
"21395",23.5366014704781
"21396",23.5344984748122
"21397",23.5326220184723
"21398",23.5310205547291
"21399",23.5297371409789
"21400",23.5288076370956
"21401",23.5282589037826
"21402",23.5281070009242
"21403",23.5283553859376
"21404",23.5289931346758
"21405",23.5299939305191
"21406",23.531317349254
"21407",23.5329112061228
"21408",23.5347139553237
"21409",23.5366570895106
"21410",23.5386675392932
"21411",23.5406700727375
"21412",23.5425896948654
"21413",23.5443540471549
"21414",23.5458958070403
"21415",23.5471550874122
"21416",23.5480818361175
"21417",23.5486382354597
"21418",23.5488011016987
"21419",23.5485642729363
"21420",23.5479403169027
"21421",23.5469595135515
"21422",23.5456671750055
"21423",23.5441208428411
"21424",23.5423874853439
"21425",23.5405406947643
"21426",23.5386578845729
"21427",23.5368174867164
"21428",23.5350961488726
"21429",23.5335659317064
"21430",23.5322915061251
"21431",23.5313273505343
"21432",23.5307149480929
"21433",23.5304799839691
"21434",23.5306295472503
"21435",23.5311498688432
"21436",23.5320069774141
"21437",23.5331496926447
"21438",23.5345128672954
"21439",23.5360206296628
"21440",23.537589626037
"21441",23.5391322631589
"21442",23.5405599506773
"21443",23.5417863436065
"21444",23.5427305847832
"21445",23.5433205473245
"21446",23.5434960770842
"21447",23.543212235111
"21448",23.5424425401053
"21449",23.5411822094779
"21450",23.539451001111
"21451",23.5372930474079
"21452",23.5347735331376
"21453",23.5319749016122
"21454",23.5289930584948
"21455",23.5259335756072
"21456",23.5229078947385
"21457",23.520029531453
"21458",23.5174102788982
"21459",23.5151564116126
"21460",23.5133648893346
"21461",23.5121195608096
"21462",23.5114873675986
"21463",23.5115145478864
"21464",23.5122228405303
"21465",23.5136059551478
"21466",23.515628881166
"21467",23.5182311016329
"21468",23.5213306086837
"21469",23.5248279280521
"21470",23.5286101435805
"21471",23.5325549217305
"21472",23.5365345360934
"21473",23.5404198919013
"21474",23.5440845505367
"21475",23.5474087540439
"21476",23.5502834496393
"21477",23.5526143142218
"21478",23.5543257788834
"21479",23.5553650534082
"21480",23.5557060052705
"21481",23.5553507725587
"21482",23.5543272794645
"21483",23.5526856148483
"21484",23.5504943869554
"21485",23.5478370781329
"21486",23.5448083995456
"21487",23.5415106458932
"21488",23.5380500501267
"21489",23.5345331381645
"21490",23.5310630836096
"21491",23.5277360624658
"21492",23.5246376078542
"21493",23.5218389647298
"21494",23.5193934445982
"21495",23.517332845797
"21496",23.5156654227416
"21497",23.5143775560957
"21498",23.5134367947374
"21499",23.5127949455324
"21500",23.5123911631064
"21501",23.5121550396175
"21502",23.5120096945291
"21503",23.5118748643824
"21504",23.5116699925689
"21505",23.5113173191032
"21506",23.5107449703954
"21507",23.5098900490239
"21508",23.5087017235078
"21509",23.5071443180797
"21510",23.505200376312
"21511",23.5028727327359
"21512",23.5001834303133
"21513",23.4971710887582
"21514",23.4938881891995
"21515",23.4903983588429
"21516",23.4867736556331
"21517",23.4830918529148
"21518",23.4794337240955
"21519",23.4758803273068
"21520",23.4725102900666
"21521",23.4693970939406
"21522",23.4666063592046
"21523",23.4641931295059
"21524",23.4621991565256
"21525",23.4606501936673
"21526",23.4595538924489
"21527",23.4589002746165
"21528",23.4586638706092
"21529",23.4588059913577
"21530",23.4592770001345
"21531",23.4600185844052
"21532",23.4609660276786
"21533",23.4620504813578
"21534",23.4632012365908
"21535",23.4643479961214
"21536",23.4654231461393
"21537",23.4663640281318
"21538",23.4671152107334
"21539",23.4676307615776
"21540",23.4678765168751
"21541",23.4678320408436
"21542",23.4674907780477
"21543",23.4668586718939
"21544",23.4659526071657
"21545",23.4647988521865
"21546",23.4634315009837
"21547",23.4618909154511
"21548",23.4602221675123
"21549",23.4584734812843
"21550",23.4566946752402
"21551",23.4549356043728
"21552",23.4532446023576
"21553",23.4516669237161
"21554",23.4502431859792
"21555",23.4490078121421
"21556",23.4479875793209
"21557",23.4472010274725
"21558",23.4466588243955
"21559",23.446364283951
"21560",23.44631388522
"21561",23.4464977916604
"21562",23.4469003702637
"21563",23.4475007107126
"21564",23.4482731445375
"21565",23.4491877642736
"21566",23.4502109426184
"21567",23.4513058515881
"21568",23.4524329816747
"21569",23.4535506610035
"21570",23.4546155745112
"21571",23.4555833182245
"21572",23.4564093585984
"21573",23.4570505824189
"21574",23.4574669761904
"21575",23.4576233072131
"21576",23.4574908046593
"21577",23.4570488406507
"21578",23.4562866113354
"21579",23.4552048179646
"21580",23.4538173479699
"21581",23.4521529560397
"21582",23.4502569451967
"21583",23.4481928478743
"21584",23.4460441069942
"21585",23.4439157570337
"21586",23.4419358477333
"21587",23.4402525012848
"21588",23.4390225924349
"21589",23.4383979532994
"21590",23.4385115198436
"21591",23.4394634783613
"21592",23.4413074119552
"21593",23.4440364470164
"21594",23.4475693997045
"21595",23.4517369224269
"21596",23.4562676503191
"21597",23.4607743477243
"21598",23.4647400546731
"21599",23.4675042333634
"21600",23.4682489146403
"21601",23.6433516119382
"21602",23.6438113721459
"21603",23.6441066740552
"21604",23.6442406942623
"21605",23.6442234622092
"21606",23.6440708018186
"21607",23.6438032731277
"21608",23.6434451139236
"21609",23.6430231813777
"21610",23.64256589368
"21611",23.6421021716742
"21612",23.6416603804921
"21613",23.6412672711882
"21614",23.6409469223745
"21615",23.6407196818548
"21616",23.6406011082599
"21617",23.6406009197089
"21618",23.640722240662
"21619",23.6409618579343
"21620",23.6413110027295
"21621",23.6417561636788
"21622",23.6422798998792
"21623",23.6428616539329
"21624",23.643478564986
"21625",23.6441062817678
"21626",23.6447197756298
"21627",23.6452941535844
"21628",23.6458054713444
"21629",23.6462315463614
"21630",23.6465527708656
"21631",23.646752924904
"21632",23.6468199873914
"21633",23.6467467947431
"21634",23.6465310043507
"21635",23.6461745812595
"21636",23.6456832435293
"21637",23.6450659075698
"21638",23.6443341334766
"21639",23.6435015703661
"21640",23.6425834017118
"21641",23.6415957906795
"21642",23.6405553254627
"21643",23.6394784646185
"21644",23.6383809824029
"21645",23.6372774141066
"21646",23.6361805013904
"21647",23.6351006380232
"21648",23.634045381529
"21649",23.6330193761821
"21650",23.6320246459634
"21651",23.6310609331999
"21652",23.6301260373289
"21653",23.6292161536631
"21654",23.6283262121552
"21655",23.6274502161626
"21656",23.6265815812124
"21657",23.6257134737659
"21658",23.6248391499836
"21659",23.6239522944896
"21660",23.6230473591367
"21661",23.6221199017711
"21662",23.6211669249393
"21663",23.6201871874938
"21664",23.6191812799393
"21665",23.6181514214366
"21666",23.6171012090336
"21667",23.6160353665453
"21668",23.6149594934362
"21669",23.6138798136999
"21670",23.6128029247414
"21671",23.6117355462569
"21672",23.6106842691158
"21673",23.6096553042411
"21674",23.6086542314906
"21675",23.6076857485379
"21676",23.6067534197534
"21677",23.6058594250906
"21678",23.6050043228468
"21679",23.6041869858139
"21680",23.6034048054441
"21681",23.6026539587294
"21682",23.60192967602
"21683",23.6012265088433
"21684",23.6005385977227
"21685",23.5998599399957
"21686",23.5991846576332
"21687",23.5985072650579
"21688",23.5978229369628
"21689",23.5971277761305
"21690",23.5964190812513
"21691",23.595695614742
"21692",23.5949578705648
"21693",23.5942083329245
"21694",23.5934515660684
"21695",23.5926939602012
"21696",23.5919433692448
"21697",23.5912087457484
"21698",23.5904997757975
"21699",23.5898265139239
"21700",23.5891990180146
"21701",23.588626984222
"21702",23.5881193818729
"21703",23.5876840883783
"21704",23.5873275241429
"21705",23.5870542874742
"21706",23.5868667894929
"21707",23.5867648890416
"21708",23.5867455337458
"21709",23.5868025775887
"21710",23.5869270746944
"21711",23.5871077724226
"21712",23.5873316128989
"21713",23.5875842345451
"21714",23.5878504736102
"21715",23.5881148657009
"21716",23.5883621473117
"21717",23.5885777573559
"21718",23.5887483386961
"21719",23.5888622396745
"21720",23.5889100156436
"21721",23.588884930497
"21722",23.5887834581994
"21723",23.5886057808729
"21724",23.5883561226553
"21725",23.5880424916926
"21726",23.5876760947997
"21727",23.5872707311046
"21728",23.5868421856908
"21729",23.5864076232398
"21730",23.5859849816728
"21731",23.5855923657936
"21732",23.5852474409307
"21733",23.5849668265796
"21734",23.5847654900452
"21735",23.5846561400838
"21736",23.584648620546
"21737",23.5847493040184
"21738",23.5849604869523
"21739",23.5852799165023
"21740",23.5857009589117
"21741",23.5862132343354
"21742",23.5868032953716
"21743",23.5874553056338
"21744",23.5881517183226
"21745",23.5888739547975
"21746",23.5896030831487
"21747",23.5903204967687
"21748",23.5910085929245
"21749",23.5916514513287
"21750",23.5922355127122
"21751",23.5927502573952
"21752",23.5931888838593
"21753",23.5935489868222
"21754",23.5938331362693
"21755",23.5940487937394
"21756",23.5942075970427
"21757",23.5943245611342
"21758",23.5944172786924
"21759",23.5945051206992
"21760",23.5946084370187
"21761",23.5947477569769
"21762",23.5949429899406
"21763",23.5952126258971
"21764",23.595572936033
"21765",23.596037173314
"21766",23.5966147730637
"21767",23.5973105535432
"21768",23.5981239166512
"21769",23.5990481248769
"21770",23.6000702945829
"21771",23.6011722835946
"21772",23.6023317430574
"21773",23.6035231707198
"21774",23.6047189642177
"21775",23.6058904743574
"21776",23.6070090583994
"21777",23.6080471333423
"21778",23.6089792292056
"21779",23.609783042314
"21780",23.6104404885809
"21781",23.6109387567914
"21782",23.6112713618867
"21783",23.6114391982334
"21784",23.6114515351811
"21785",23.6113262303312
"21786",23.6110886605857
"21787",23.6107703332047
"21788",23.6104074913991
"21789",23.6100397199229
"21790",23.6097085506659
"21791",23.6094560682469
"21792",23.6093235156054
"21793",23.609349899595
"21794",23.6095705965757
"21795",23.6100159580065
"21796",23.6107099160383
"21797",23.6116685891061
"21798",23.6128988875221
"21799",23.6143971573455
"21800",23.6161485993996
"21801",23.6181283637024
"21802",23.6203032045031
"21803",23.6226331517758
"21804",23.6250731827136
"21805",23.6275748932226
"21806",23.6300881694156
"21807",23.6325628591059
"21808",23.6349504433013
"21809",23.6372057076983
"21810",23.6392884141755
"21811",23.6411649722875
"21812",23.6428101107593
"21813",23.6442085489798
"21814",23.6453566474739
"21815",23.64626339053
"21816",23.6469494532257
"21817",23.6474454169249
"21818",23.6477899452093
"21819",23.6480279598096
"21820",23.6482088165363
"21821",23.6483844812114
"21822",23.6486077055991
"21823",23.6489302033372
"21824",23.6494008258687
"21825",23.650063738372
"21826",23.6509565956931
"21827",23.6521087182763
"21828",23.6535392680951
"21829",23.6552554339819
"21830",23.6572511228634
"21831",23.6595075936488
"21832",23.6619952307748
"21833",23.6646753973291
"21834",23.6675022881851
"21835",23.6704247831387
"21836",23.6733883000429
"21837",23.6763366479442
"21838",23.679213880218
"21839",23.6819661477043
"21840",23.6845435518433
"21841",23.686901997811
"21842",23.6890050476553
"21843",23.6908257734309
"21844",23.6923486070492
"21845",23.69357085033
"21846",23.6945024161347
"21847",23.6951642064027
"21848",23.6955863522397
"21849",23.6958064538286
"21850",23.6958678203407
"21851",23.695817709847
"21852",23.6957055692293
"21853",23.6955812740914
"21854",23.69549336867
"21855",23.6954873057463
"21856",23.695603686557
"21857",23.6958765007054
"21858",23.6963313660726
"21859",23.6969837695731
"21860",23.6978375154429
"21861",23.6988846639522
"21862",23.7001069749757
"21863",23.7014775661265
"21864",23.7029625718261
"21865",23.7045228023761
"21866",23.7061154030291
"21867",23.7076955130597
"21868",23.7092179248354
"21869",23.7106387428882
"21870",23.711917042985
"21871",23.713016531199
"21872",23.7139072029807
"21873",23.7145670022292
"21874",23.714983480224
"21875",23.7151553337058
"21876",23.7150927179551
"21877",23.7148159390709
"21878",23.7143538278984
"21879",23.7137421107129
"21880",23.7130217799026
"21881",23.7122374646524
"21882",23.7114358016273
"21883",23.7106638056557
"21884",23.7099672404128
"21885",23.7093889891043
"21886",23.7089674251495
"21887",23.7087347828647
"21888",23.7087155281471
"21889",23.708924729166
"21890",23.7093664931866
"21891",23.7100333771474
"21892",23.7109074910094
"21893",23.7119620513857
"21894",23.7131629438853
"21895",23.714470285458
"21896",23.7158399867384
"21897",23.7172253143905
"21898",23.718578453452
"21899",23.7198520696788
"21900",23.7210008718892
"21901",23.7219831743085
"21902",23.722762458913
"21903",23.7233089377751
"21904",23.7236011154068
"21905",23.7236273195382
"21906",23.7233865312702
"21907",23.7228876071852
"21908",23.7221479292478
"21909",23.7211920360646
"21910",23.7200502541448
"21911",23.7187573291606
"21912",23.7173510572073
"21913",23.7158709160637
"21914",23.7143566964523
"21915",23.7128471333002
"21916",23.7113785369986
"21917",23.7099834246636
"21918",23.7086891513967
"21919",23.7075165415445
"21920",23.7064785326559
"21921",23.7055792675519
"21922",23.7048145534921
"21923",23.7041729665863
"21924",23.7036369890403
"21925",23.7031841464033
"21926",23.7027881448134
"21927",23.7024200082449
"21928",23.7020492157543
"21929",23.7016448387271
"21930",23.7011766781241
"21931",23.7006164017278
"21932",23.6999386813892
"21933",23.6991223302743
"21934",23.6981514401101
"21935",23.6970165140142
"21936",23.6957153292847
"21937",23.6942526947256
"21938",23.6926395201984
"21939",23.6908918340319
"21940",23.6890298004175
"21941",23.6870767368051
"21942",23.6850581312973
"21943",23.6830006600459
"21944",23.6809312046464
"21945",23.6788758695335
"21946",23.6768589993768
"21947",23.6749021964756
"21948",23.6730233381545
"21949",23.6712355941585
"21950",23.6695464453754
"21951",23.6679568640461
"21952",23.6664613931875
"21953",23.6650489603307
"21954",23.6637037714133
"21955",23.6624062048113
"21956",23.6611337053707
"21957",23.6598616784395
"21958",23.6585643839
"21959",23.6572158302
"21960",23.6557906683856
"21961",23.6542650861322
"21962",23.6526177017771
"21963",23.6508304583511
"21964",23.6488895176105
"21965",23.6467861537649
"21966",23.6445175533923
"21967",23.6420868915187
"21968",23.6395026333407
"21969",23.6367777174953
"21970",23.6339287386924
"21971",23.6309751303486
"21972",23.6279383472203
"21973",23.624841048037
"21974",23.6217062781347
"21975",23.6185566520887
"21976",23.6154135363476
"21977",23.6122962318661
"21978",23.6092211567383
"21979",23.6062010288312
"21980",23.6032440484589
"21981",23.6003531325383
"21982",23.5975257125478
"21983",23.5947543231526
"21984",23.5920273567662
"21985",23.5893298200784
"21986",23.5866440905836
"21987",23.5839506731084
"21988",23.5812289563406
"21989",23.5784579693564
"21990",23.575617138149
"21991",23.5726870421566
"21992",23.5696501707906
"21993",23.5664916799634
"21994",23.563200148617
"21995",23.5597683352489
"21996",23.5561939078197
"21997",23.552479747163
"21998",23.5486334638669
"21999",23.5446666922789
"22000",23.5405943796476
"22001",23.5364340752654
"22002",23.5322052196105
"22003",23.5279284334889
"22004",23.5236248071765
"22005",23.5193151895618
"22006",23.5150194772872
"22007",23.5107559038919
"22008",23.5065403289538
"22009",23.5023855272314
"22010",23.4983004778064
"22011",23.4942896656912
"22012",23.4903526874011
"22013",23.4864845975682
"22014",23.4826765358771
"22015",23.4789163640988
"22016",23.4751893031246
"22017",23.471478570001
"22018",23.4677660149631
"22019",23.4640327584692
"22020",23.4602598282348
"22021",23.4564287962666
"22022",23.4525224158972
"22023",23.4485252588187
"22024",23.4444243521168
"22025",23.4402098153057
"22026",23.4358754924544
"22027",23.4314193911578
"22028",23.4268434944779
"22029",23.422153258747
"22030",23.417357093899
"22031",23.4124658438023
"22032",23.4074922665915
"22033",23.4024505149993
"22034",23.3973556166888
"22035",23.3922229545853
"22036",23.3870677472086
"22037",23.3819045290046
"22038",23.3767466306778
"22039",23.371605659523
"22040",23.3664909797575
"22041",23.3614091944387
"22042",23.3563637381364
"22043",23.3513549532718
"22044",23.3463804855224
"22045",23.3414357054497
"22046",23.3365141301387
"22047",23.3316078448375
"22048",23.3267079245966
"22049",23.3218048559082
"22050",23.3168889583464
"22051",23.311950806206
"22052",23.3069816501423
"22053",23.3019738388104
"22054",23.296921240505
"22055",23.2918196647997
"22056",23.2866672837292
"22057",23.2814649867448
"22058",23.2762163408903
"22059",23.2709272093615
"22060",23.2656053298966
"22061",23.2602598930742
"22062",23.2549011206112
"22063",23.2495398436603
"22064",23.2441870811081
"22065",23.2388536178726
"22066",23.2335495832015
"22067",23.2282840289695
"22068",23.2230645079763
"22069",23.2178966522445
"22070",23.2127837513172
"22071",23.2077263306661
"22072",23.2027217735581
"22073",23.1977643035788
"22074",23.1928453759663
"22075",23.1879541359744
"22076",23.1830778776703
"22077",23.1782025027326
"22078",23.1733129792499
"22079",23.1683938005178
"22080",23.1634294438382
"22081",23.1584048293162
"22082",23.1533057786588
"22083",23.1481194739728
"22084",23.1428349165627
"22085",23.1374433857287
"22086",23.1319388975515
"22087",23.1263186380104
"22088",23.1205830919914
"22089",23.1147357201952
"22090",23.1087825347395
"22091",23.1027316733757
"22092",23.0965929737065
"22093",23.090377547403
"22094",23.0840973544212
"22095",23.0777647772199
"22096",23.0713921949771
"22097",23.0649915578075
"22098",23.0585739609796
"22099",23.0521492191327
"22100",23.0457254404937
"22101",23.0393086010954
"22102",23.0329021339757
"22103",23.0265067800482
"22104",23.0201209510174
"22105",23.0137412467835
"22106",23.0073629766282
"22107",23.0009806803999
"22108",22.9945886497
"22109",22.988181449068
"22110",22.9817544371673
"22111",22.9753042879711
"22112",22.9688295119477
"22113",22.9623309772465
"22114",22.9558124308834
"22115",22.9492810199266
"22116",22.942747812682
"22117",22.9362283079768
"22118",22.92974262474
"22119",22.9233148634202
"22120",22.9169721344913
"22121",22.9107435737348
"22122",22.9046593575225
"22123",22.8987497180984
"22124",22.8930439588613
"22125",22.8875694696467
"22126",22.8823507420095
"22127",22.8774083845063
"22128",22.8727581379774
"22129",22.8684098908294
"22130",22.8643666943173
"22131",22.8606237778269
"22132",22.857167572537
"22133",22.8539751045364
"22134",22.8510146646998
"22135",22.8482471573539
"22136",22.8456274901189
"22137",22.8431059637504
"22138",22.8406296619831
"22139",22.8381438413729
"22140",22.83559332114
"22141",22.8329238730116
"22142",22.8300836110645
"22143",22.8270243815683
"22144",22.8237031528277
"22145",22.8200834050255
"22146",22.8161365200655
"22147",22.8118431680237
"22148",22.8071944210122
"22149",22.8021915963518
"22150",22.7968452110818
"22151",22.7911738574166
"22152",22.7852030781459
"22153",22.7789642420359
"22154",22.7724934192292
"22155",22.7658302566462
"22156",22.7590168533855
"22157",22.7520966361243
"22158",22.7451132345193
"22159",22.7381093566072
"22160",22.7311256642057
"22161",22.7241996483136
"22162",22.7173645051738
"22163",22.7106481278744
"22164",22.7040728359097
"22165",22.6976557813787
"22166",22.6914094407877
"22167",22.6853421071084
"22168",22.6794583818359
"22169",22.6737596670476
"22170",22.6682446574606
"22171",22.6629098324908
"22172",22.6577499483103
"22173",22.6527585299065
"22174",22.6479283631396
"22175",22.6432519868014
"22176",22.6387221846732
"22177",22.6343324775218
"22178",22.6300775826985
"22179",22.6259535842445
"22180",22.6219577552788
"22181",22.6180883193374
"22182",22.6143442112382
"22183",22.6107248379454
"22184",22.6072298394351
"22185",22.6038588495596
"22186",22.600611256913
"22187",22.5974859656952
"22188",22.5944811565776
"22189",22.5915940475677
"22190",22.5888206548739
"22191",22.5861555537706
"22192",22.5835916394677
"22193",22.5811199017147
"22194",22.5787293757372
"22195",22.5764073711073
"22196",22.5741397670654
"22197",22.5719113088819
"22198",22.5697059042192
"22199",22.5675069194939
"22200",22.5652974762386
"22201",22.563060747464
"22202",22.5607802540207
"22203",22.5584401609616
"22204",22.5560255739034
"22205",22.5535228353888
"22206",22.5509198212486
"22207",22.5482062369635
"22208",22.5453739077722
"22209",22.5424169494909
"22210",22.5393316915801
"22211",22.536116520659
"22212",22.5327717218474
"22213",22.5292993201063
"22214",22.5257029215792
"22215",22.5219875549333
"22216",22.5181595127
"22217",22.5142261926169
"22218",22.5101959389678
"22219",22.506077883925
"22220",22.5018817888892
"22221",22.4976178858315
"22222",22.4932967186338
"22223",22.4889289847334
"22224",22.4845253857536
"22225",22.4800965028811
"22226",22.4756526828098
"22227",22.4712039241471
"22228",22.4667597638195
"22229",22.4623291634786
"22230",22.4579203959065
"22231",22.453540931422
"22232",22.4491973242867
"22233",22.4448950991099
"22234",22.4406386372554
"22235",22.436431063247
"22236",22.4322741311739
"22237",22.4281681110972
"22238",22.4241116766158
"22239",22.4201018500104
"22240",22.4161341593154
"22241",22.412202914927
"22242",22.4083014941059
"22243",22.4044226254806
"22244",22.4005586735513
"22245",22.3967019231924
"22246",22.3928448641571
"22247",22.3889804755796
"22248",22.3851025104795
"22249",22.3812057802647
"22250",22.3772864392349
"22251",22.3733422690851
"22252",22.3693729634092
"22253",22.365380411457
"22254",22.361368912381
"22255",22.357345043338
"22256",22.3533172709984
"22257",22.3492955383821
"22258",22.3452908516688
"22259",22.3413148670083
"22260",22.3373794773317
"22261",22.3334963991609
"22262",22.32967675942
"22263",22.3259306822452
"22264",22.3222668757954
"22265",22.3186922190631
"22266",22.3152113486842
"22267",22.3118262457491
"22268",22.308535822903
"22269",22.3053355733091
"22270",22.302217643389
"22271",22.2991713172635
"22272",22.2961835571723
"22273",22.2932395441051
"22274",22.2903232184326
"22275",22.2874178205384
"22276",22.2845064314492
"22277",22.2815725134668
"22278",22.2786004507991
"22279",22.2755760901912
"22280",22.2724872815564
"22281",22.269324418608
"22282",22.2660809794898
"22283",22.2627540673434
"22284",22.2593449056469
"22285",22.2558588978377
"22286",22.252305132336
"22287",22.2486957833886
"22288",22.2450455109558
"22289",22.2413708606
"22290",22.237689663373
"22291",22.2340204357037
"22292",22.2303817792865
"22293",22.2267917809685
"22294",22.2232674126375
"22295",22.2198239311099
"22296",22.2164742780182
"22297",22.2132284796993
"22298",22.2100930470868
"22299",22.2070704021315
"22300",22.2041586737828
"22301",22.2013521116875
"22302",22.1986416573717
"22303",22.1960155182268
"22304",22.193459741497
"22305",22.1909587882655
"22306",22.188496107442
"22307",22.1860547097488
"22308",22.1836177417086
"22309",22.1811690596301
"22310",22.1786938035962
"22311",22.1761789714496
"22312",22.1736139927804
"22313",22.1709913029128
"22314",22.1683069035654
"22315",22.1655606453404
"22316",22.1627558968345
"22317",22.1598990042472
"22318",22.156998744619
"22319",22.1540657790697
"22320",22.1511121060364
"22321",22.1481505145123
"22322",22.1451940372841
"22323",22.1422554041713
"22324",22.1393464952635
"22325",22.1364777941593
"22326",22.1336578412042
"22327",22.1308926867292
"22328",22.1281853442885
"22329",22.125535251201
"22330",22.1229379692821
"22331",22.1203855887974
"22332",22.1178674513347
"22333",22.1153708879541
"22334",22.1128819573378
"22335",22.11038618394
"22336",22.1078692961367
"22337",22.105317964376
"22338",22.1027205393277
"22339",22.1000677900335
"22340",22.0973536420566
"22341",22.094575915632
"22342",22.0917370638162
"22343",22.0888449106372
"22344",22.0859133844621
"22345",22.0829629829472
"22346",22.0800201851276
"22347",22.0771162336127
"22348",22.0742858715683
"22349",22.0715660796897
"22350",22.0689948131749
"22351",22.066609738698
"22352",22.0644469713821
"22353",22.0625398117725
"22354",22.0609174828104
"22355",22.0596038668052
"22356",22.0586162424087
"22357",22.0579640215875
"22358",22.0576474865966
"22359",22.0576565295296
"22360",22.0579696729106
"22361",22.0585545863938
"22362",22.0593697788673
"22363",22.0603664125659
"22364",22.0614901173569
"22365",22.0626828050265
"22366",22.0638844835657
"22367",22.065035071457
"22368",22.06607621196
"22369",22.0669530873982
"22370",22.0676162334449
"22371",22.0680233534091
"22372",22.0681411325225
"22373",22.0679470522249
"22374",22.0674312035953
"22375",22.0665978744059
"22376",22.0654654712784
"22377",22.0640647281019
"22378",22.0624366642816
"22379",22.060630541815
"22380",22.0587018223669
"22381",22.0567101243455
"22382",22.0547171799778
"22383",22.0527847923851
"22384",22.0509727926591
"22385",22.049336996937
"22386",22.0479271634775
"22387",22.0467849497362
"22388",22.0459418694413
"22389",22.04541724982
"22390",22.0452163363879
"22391",22.0453299323305
"22392",22.0457361080453
"22393",22.0464023264098
"22394",22.0472875725091
"22395",22.0483444833638
"22396",22.0495214776577
"22397",22.0507648854657
"22398",22.0520210779814
"22399",22.0532385972447
"22400",22.0543702858701
"22401",22.0553754167739
"22402",22.0562218229023
"22403",22.0568880269589
"22404",22.0573653711235
"22405",22.0576600573039
"22406",22.0577938326755
"22407",22.0578022734328
"22408",22.0577324160117
"22409",22.0576403751598
"22410",22.0575889620072
"22411",22.0576453021366
"22412",22.0578784536541
"22413",22.0583570252594
"22414",22.0591467943161
"22415",22.0603083249226
"22416",22.0618945859825
"22417",22.0639485692746
"22418",22.0665009075236
"22419",22.0695674924709
"22420",22.0731471440791
"22421",22.0772204505002
"22422",22.0817513496273
"22423",22.0866897063498
"22424",22.0919739233625
"22425",22.0975335519748
"22426",22.10329190292
"22427",22.1091686571644
"22428",22.1150824767165
"22429",22.1209536154361
"22430",22.1267065298436
"22431",22.1322724899293
"22432",22.1375921899621
"22433",22.1426183592995
"22434",22.1473183731959
"22435",22.1516768388303
"22436",22.1556972746548
"22437",22.1594009659597
"22438",22.1628244608523
"22439",22.1660169949544
"22440",22.1690379161003
"22441",22.171954109034
"22442",22.1748374201072
"22443",22.1777620819761
"22444",22.1808021382996
"22445",22.1840288684368
"22446",22.1875082121439
"22447",22.1912981942725
"22448",22.1954463494667
"22449",22.1999871468607
"22450",22.2049394245594
"22451",22.2103044488799
"22452",22.2160665866954
"22453",22.2221956356266
"22454",22.2286492833673
"22455",22.2353755670524
"22456",22.2423153326257
"22457",22.2494046942084
"22458",22.2565774934674
"22459",22.2637677589828
"22460",22.2709121656169
"22461",22.2779524938815
"22462",22.2848380893067
"22463",22.2915283218088
"22464",22.2979950450583
"22465",22.3042250526237
"22466",22.3102221186362
"22467",22.316006672043
"22468",22.3216135006867
"22469",22.3270892349066
"22470",22.3324898307148
"22471",22.3378780529727
"22472",22.3433209585677
"22473",22.348887379589
"22474",22.3546454065046
"22475",22.3606598713374
"22476",22.3669898308414
"22477",22.3736860496786
"22478",22.3807884835951
"22479",22.3883237625973
"22480",22.396302674945
"22481",22.4047179241224
"22482",22.4135440435181
"22483",22.4227396643633
"22484",22.432250152106
"22485",22.4420102448971
"22486",22.4519466920763
"22487",22.4619808926573
"22488",22.4720315338142
"22489",22.482017229367
"22490",22.4918591582673
"22491",22.5014837030841
"22492",22.5108250884897
"22493",22.5198280197451
"22494",22.5284503211863
"22495",22.5366655745927
"22496",22.5444655910773
"22497",22.5518610115561
"22498",22.5588792312858
"22499",22.5655617503645
"22500",22.5719615170888
"22501",22.5781402713126
"22502",22.584165887805
"22503",22.5901097196086
"22504",22.596043941397
"22505",22.6020388928338
"22506",22.60816042193
"22507",22.6144672284025
"22508",22.621008207032
"22509",22.6278197910215
"22510",22.6349232953583
"22511",22.6423223546339
"22512",22.6500019180667
"22513",22.6579301735139
"22514",22.6660613190437
"22515",22.6743383537322
"22516",22.6826958684592
"22517",22.6910628367054
"22518",22.6993654053484
"22519",22.7075296854592
"22520",22.715484543099
"22521",22.7231643901151
"22522",22.7305119749381
"22523",22.7374811733777
